East Germany, Cumulative period fertility rates by birth order (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1965   50    1915     2.485     1.000     0.700     0.360     0.188     0.237
1965   51    1914     2.485     1.000     0.700     0.360     0.188     0.237
1965   52    1913     2.485     1.000     0.700     0.360     0.188     0.237
1965   53    1912     2.485     1.000     0.700     0.360     0.188     0.237
1965   54    1911     2.485     1.000     0.700     0.360     0.188     0.237
1965   55    1910     2.485     1.000     0.700     0.360     0.188     0.237
1966   12    1954     0.000     0.000     0.000     0.000     0.000     0.000
1966   13    1953     0.000     0.000     0.000     0.000     0.000     0.000
1966   14    1952     0.000     0.000     0.000     0.000     0.000     0.000
1966   15    1951     0.000     0.000     0.000     0.000     0.000     0.000
1966   16    1950     0.001     0.001     0.000     0.000     0.000     0.000
1966   17    1949     0.005     0.005     0.000     0.000     0.000     0.000
1966   18    1948     0.029     0.028     0.001     0.000     0.000     0.000
1966   19    1947     0.098     0.091     0.006     0.000     0.000     0.000
1966   20    1946     0.231     0.204     0.026     0.002     0.000     0.000
1966   21    1945     0.412     0.340     0.064     0.007     0.001     0.000
1966   22    1944     0.605     0.465     0.119     0.019     0.002     0.000
1966   23    1943     0.796     0.570     0.184     0.037     0.006     0.001
1966   24    1942     0.981     0.656     0.251     0.060     0.012     0.002
1966   25    1941     1.155     0.729     0.315     0.086     0.020     0.005
1966   26    1940     1.315     0.786     0.375     0.114     0.031     0.009
1966   27    1939     1.466     0.833     0.431     0.142     0.043     0.016
1966   28    1938     1.603     0.868     0.483     0.171     0.056     0.025
1966   29    1937     1.725     0.895     0.527     0.197     0.069     0.037
1966   30    1936     1.831     0.915     0.563     0.222     0.083     0.049
1966   31    1935     1.928     0.930     0.593     0.245     0.096     0.064
1966   32    1934     2.013     0.941     0.618     0.266     0.109     0.079
1966   33    1933     2.087     0.949     0.638     0.285     0.121     0.095
1966   34    1932     2.153     0.955     0.654     0.301     0.132     0.112
1966   35    1931     2.211     0.960     0.667     0.315     0.142     0.127
1966   36    1930     2.260     0.964     0.677     0.327     0.151     0.142
1966   37    1929     2.301     0.967     0.684     0.336     0.158     0.155
1966   38    1928     2.335     0.970     0.690     0.343     0.165     0.166
1966   39    1927     2.362     0.972     0.695     0.350     0.170     0.175
1966   40    1926     2.383     0.974     0.698     0.355     0.174     0.183
1966   41    1925     2.399     0.975     0.701     0.358     0.177     0.189
1966   42    1924     2.410     0.976     0.702     0.360     0.178     0.193
1966   43    1923     2.417     0.977     0.703     0.361     0.179     0.196
1966   44    1922     2.421     0.977     0.704     0.362     0.180     0.198
1966   45    1921     2.424     0.977     0.704     0.363     0.180     0.199
1966   46    1920     2.425     0.977     0.704     0.363     0.181     0.200
1966   47    1919     2.425     0.977     0.704     0.363     0.181     0.200
1966   48    1918     2.426     0.977     0.704     0.363     0.181     0.200
1966   49    1917     2.426     0.977     0.704     0.363     0.181     0.200
1966   50    1916     2.426     0.977     0.704     0.363     0.181     0.200
1966   51    1915     2.426     0.977     0.704     0.363     0.181     0.200
1966   52    1914     2.426     0.977     0.704     0.363     0.181     0.200
1966   53    1913     2.426     0.977     0.704     0.363     0.181     0.200
1966   54    1912     2.426     0.977     0.704     0.363     0.181     0.200
1966   55    1911     2.426     0.977     0.704     0.363     0.181     0.200
1967   12    1955     0.000     0.000     0.000     0.000     0.000     0.000
1967   13    1954     0.000     0.000     0.000     0.000     0.000     0.000
1967   14    1953     0.000     0.000     0.000     0.000     0.000     0.000
1967   15    1952     0.000     0.000     0.000     0.000     0.000     0.000
1967   16    1951     0.001     0.001     0.000     0.000     0.000     0.000
1967   17    1950     0.005     0.004     0.000     0.000     0.000     0.000
1967   18    1949     0.026     0.025     0.001     0.000     0.000     0.000
1967   19    1948     0.091     0.085     0.006     0.000     0.000     0.000
1967   20    1947     0.221     0.196     0.024     0.002     0.000     0.000
1967   21    1946     0.399     0.329     0.062     0.007     0.001     0.000
1967   22    1945     0.598     0.458     0.119     0.018     0.002     0.000
1967   23    1944     0.792     0.565     0.184     0.037     0.005     0.001
1967   24    1943     0.974     0.651     0.250     0.059     0.012     0.002
1967   25    1942     1.145     0.722     0.314     0.085     0.020     0.004
1967   26    1941     1.301     0.780     0.372     0.112     0.029     0.008
1967   27    1940     1.443     0.825     0.426     0.138     0.040     0.014
1967   28    1939     1.572     0.859     0.474     0.165     0.053     0.021
1967   29    1938     1.687     0.884     0.517     0.190     0.065     0.031
1967   30    1937     1.790     0.904     0.554     0.214     0.077     0.042
1967   31    1936     1.881     0.918     0.584     0.237     0.089     0.053
1967   32    1935     1.961     0.929     0.609     0.256     0.101     0.066
1967   33    1934     2.029     0.937     0.628     0.274     0.112     0.079
1967   34    1933     2.090     0.943     0.643     0.289     0.122     0.093
1967   35    1932     2.143     0.947     0.656     0.302     0.131     0.106
1967   36    1931     2.189     0.951     0.666     0.313     0.140     0.119
1967   37    1930     2.226     0.954     0.673     0.322     0.147     0.130
1967   38    1929     2.258     0.957     0.678     0.329     0.153     0.140
1967   39    1928     2.283     0.959     0.682     0.335     0.158     0.149
1967   40    1927     2.303     0.961     0.686     0.340     0.161     0.155
1967   41    1926     2.316     0.962     0.688     0.343     0.164     0.160
1967   42    1925     2.325     0.963     0.689     0.344     0.165     0.164
1967   43    1924     2.331     0.963     0.690     0.346     0.166     0.166
1967   44    1923     2.335     0.963     0.691     0.346     0.167     0.168
1967   45    1922     2.337     0.964     0.691     0.347     0.167     0.169
1967   46    1921     2.338     0.964     0.691     0.347     0.168     0.169
1967   47    1920     2.339     0.964     0.691     0.347     0.168     0.169
1967   48    1919     2.339     0.964     0.691     0.347     0.168     0.170
1967   49    1918     2.339     0.964     0.691     0.347     0.168     0.170
1967   50    1917     2.339     0.964     0.691     0.347     0.168     0.170
1967   51    1916     2.339     0.964     0.691     0.347     0.168     0.170
1967   52    1915     2.339     0.964     0.691     0.347     0.168     0.170
1967   53    1914     2.339     0.964     0.691     0.347     0.168     0.170
1967   54    1913     2.339     0.964     0.691     0.347     0.168     0.170
1967   55    1912     2.339     0.964     0.691     0.347     0.168     0.170
1968   12    1956     0.000     0.000     0.000     0.000     0.000     0.000
1968   13    1955     0.000     0.000     0.000     0.000     0.000     0.000
1968   14    1954     0.000     0.000     0.000     0.000     0.000     0.000
1968   15    1953     0.000     0.000     0.000     0.000     0.000     0.000
1968   16    1952     0.001     0.001     0.000     0.000     0.000     0.000
1968   17    1951     0.004     0.004     0.000     0.000     0.000     0.000
1968   18    1950     0.024     0.024     0.001     0.000     0.000     0.000
1968   19    1949     0.086     0.080     0.005     0.000     0.000     0.000
1968   20    1948     0.210     0.187     0.022     0.001     0.000     0.000
1968   21    1947     0.389     0.323     0.060     0.006     0.000     0.000
1968   22    1946     0.593     0.454     0.118     0.018     0.002     0.000
1968   23    1945     0.794     0.564     0.187     0.037     0.006     0.001
1968   24    1944     0.978     0.650     0.255     0.060     0.012     0.002
1968   25    1943     1.148     0.719     0.320     0.086     0.020     0.004
1968   26    1942     1.301     0.773     0.380     0.112     0.029     0.007
1968   27    1941     1.438     0.817     0.431     0.138     0.040     0.012
1968   28    1940     1.564     0.852     0.478     0.164     0.051     0.019
1968   29    1939     1.673     0.876     0.519     0.188     0.063     0.027
1968   30    1938     1.771     0.895     0.554     0.211     0.075     0.036
1968   31    1937     1.857     0.909     0.584     0.232     0.086     0.046
1968   32    1936     1.933     0.920     0.608     0.251     0.097     0.056
1968   33    1935     2.000     0.928     0.628     0.268     0.108     0.068
1968   34    1934     2.058     0.935     0.643     0.283     0.118     0.079
1968   35    1933     2.109     0.939     0.655     0.296     0.127     0.092
1968   36    1932     2.153     0.943     0.664     0.307     0.135     0.104
1968   37    1931     2.191     0.947     0.672     0.317     0.142     0.114
1968   38    1930     2.221     0.949     0.677     0.324     0.148     0.123
1968   39    1929     2.246     0.951     0.681     0.329     0.153     0.132
1968   40    1928     2.265     0.952     0.685     0.334     0.157     0.138
1968   41    1927     2.278     0.953     0.687     0.336     0.159     0.142
1968   42    1926     2.285     0.954     0.688     0.338     0.160     0.146
1968   43    1925     2.291     0.955     0.688     0.338     0.161     0.148
1968   44    1924     2.294     0.955     0.689     0.339     0.162     0.150
1968   45    1923     2.296     0.955     0.689     0.339     0.162     0.150
1968   46    1922     2.297     0.955     0.689     0.340     0.162     0.151
1968   47    1921     2.297     0.955     0.689     0.340     0.162     0.151
1968   48    1920     2.297     0.955     0.689     0.340     0.162     0.151
1968   49    1919     2.297     0.955     0.689     0.340     0.162     0.151
1968   50    1918     2.297     0.955     0.689     0.340     0.162     0.151
1968   51    1917     2.297     0.955     0.689     0.340     0.162     0.151
1968   52    1916     2.297     0.955     0.689     0.340     0.162     0.151
1968   53    1915     2.297     0.955     0.689     0.340     0.162     0.151
1968   54    1914     2.297     0.955     0.689     0.340     0.162     0.151
1968   55    1913     2.297     0.955     0.689     0.340     0.162     0.151
1969   12    1957     0.000     0.000     0.000     0.000     0.000     0.000
1969   13    1956     0.000     0.000     0.000     0.000     0.000     0.000
1969   14    1955     0.000     0.000     0.000     0.000     0.000     0.000
1969   15    1954     0.000     0.000     0.000     0.000     0.000     0.000
1969   16    1953     0.001     0.001     0.000     0.000     0.000     0.000
1969   17    1952     0.004     0.004     0.000     0.000     0.000     0.000
1969   18    1951     0.024     0.024     0.001     0.000     0.000     0.000
1969   19    1950     0.085     0.080     0.005     0.000     0.000     0.000
1969   20    1949     0.211     0.189     0.020     0.001     0.000     0.000
1969   21    1948     0.390     0.329     0.055     0.005     0.000     0.000
1969   22    1947     0.592     0.464     0.111     0.015     0.001     0.000
1969   23    1946     0.791     0.576     0.178     0.032     0.004     0.000
1969   24    1945     0.976     0.663     0.247     0.056     0.009     0.001
1969   25    1944     1.140     0.730     0.309     0.081     0.017     0.003
1969   26    1943     1.291     0.784     0.368     0.108     0.025     0.006
1969   27    1942     1.426     0.828     0.422     0.132     0.034     0.010
1969   28    1941     1.544     0.860     0.469     0.156     0.044     0.015
1969   29    1940     1.650     0.884     0.511     0.179     0.054     0.022
1969   30    1939     1.743     0.902     0.546     0.201     0.065     0.029
1969   31    1938     1.825     0.915     0.575     0.222     0.075     0.037
1969   32    1937     1.897     0.926     0.600     0.240     0.085     0.046
1969   33    1936     1.960     0.934     0.619     0.257     0.095     0.056
1969   34    1935     2.014     0.940     0.633     0.272     0.104     0.066
1969   35    1934     2.061     0.945     0.646     0.284     0.112     0.075
1969   36    1933     2.102     0.948     0.655     0.295     0.120     0.085
1969   37    1932     2.138     0.951     0.662     0.303     0.126     0.095
1969   38    1931     2.167     0.953     0.668     0.310     0.132     0.103
1969   39    1930     2.191     0.955     0.672     0.316     0.137     0.111
1969   40    1929     2.208     0.957     0.675     0.320     0.140     0.117
1969   41    1928     2.219     0.958     0.676     0.322     0.142     0.121
1969   42    1927     2.226     0.958     0.677     0.324     0.143     0.124
1969   43    1926     2.231     0.959     0.678     0.324     0.144     0.126
1969   44    1925     2.233     0.959     0.678     0.325     0.144     0.127
1969   45    1924     2.235     0.959     0.678     0.325     0.144     0.128
1969   46    1923     2.236     0.959     0.678     0.325     0.144     0.129
1969   47    1922     2.236     0.959     0.679     0.325     0.144     0.129
1969   48    1921     2.236     0.959     0.679     0.325     0.144     0.129
1969   49    1920     2.236     0.959     0.679     0.325     0.144     0.129
1969   50    1919     2.237     0.959     0.679     0.325     0.144     0.129
1969   51    1918     2.237     0.959     0.679     0.325     0.144     0.129
1969   52    1917     2.237     0.959     0.679     0.325     0.144     0.129
1969   53    1916     2.237     0.959     0.679     0.325     0.144     0.129
1969   54    1915     2.237     0.959     0.679     0.325     0.144     0.129
1969   55    1914     2.237     0.959     0.679     0.325     0.144     0.129
1970   12    1958     0.000     0.000     0.000     0.000     0.000     0.000
1970   13    1957     0.000     0.000     0.000     0.000     0.000     0.000
1970   14    1956     0.000     0.000     0.000     0.000     0.000     0.000
1970   15    1955     0.000     0.000     0.000     0.000     0.000     0.000
1970   16    1954     0.001     0.001     0.000     0.000     0.000     0.000
1970   17    1953     0.004     0.004     0.000     0.000     0.000     0.000
1970   18    1952     0.024     0.024     0.001     0.000     0.000     0.000
1970   19    1951     0.086     0.082     0.004     0.000     0.000     0.000
1970   20    1950     0.215     0.195     0.019     0.001     0.000     0.000
1970   21    1949     0.395     0.338     0.052     0.005     0.000     0.000
1970   22    1948     0.595     0.476     0.105     0.013     0.001     0.000
1970   23    1947     0.795     0.591     0.171     0.028     0.004     0.000
1970   24    1946     0.975     0.680     0.238     0.048     0.008     0.001
1970   25    1945     1.142     0.750     0.303     0.071     0.014     0.003
1970   26    1944     1.288     0.803     0.363     0.095     0.021     0.006
1970   27    1943     1.417     0.845     0.416     0.118     0.028     0.009
1970   28    1942     1.531     0.878     0.462     0.141     0.037     0.013
1970   29    1941     1.630     0.902     0.503     0.162     0.046     0.018
1970   30    1940     1.719     0.920     0.538     0.183     0.054     0.024
1970   31    1939     1.798     0.934     0.568     0.202     0.064     0.031
1970   32    1938     1.867     0.944     0.592     0.220     0.073     0.038
1970   33    1937     1.927     0.952     0.611     0.237     0.081     0.047
1970   34    1936     1.979     0.958     0.626     0.250     0.089     0.055
1970   35    1935     2.025     0.963     0.639     0.263     0.097     0.063
1970   36    1934     2.064     0.967     0.648     0.274     0.104     0.071
1970   37    1933     2.097     0.970     0.655     0.282     0.110     0.080
1970   38    1932     2.126     0.972     0.661     0.289     0.116     0.088
1970   39    1931     2.148     0.974     0.665     0.294     0.120     0.095
1970   40    1930     2.165     0.975     0.668     0.298     0.124     0.100
1970   41    1929     2.176     0.976     0.669     0.300     0.125     0.105
1970   42    1928     2.183     0.977     0.671     0.302     0.127     0.107
1970   43    1927     2.187     0.977     0.671     0.302     0.127     0.109
1970   44    1926     2.189     0.977     0.671     0.303     0.128     0.110
1970   45    1925     2.191     0.977     0.671     0.303     0.128     0.111
1970   46    1924     2.192     0.978     0.672     0.303     0.128     0.112
1970   47    1923     2.192     0.978     0.672     0.303     0.128     0.112
1970   48    1922     2.192     0.978     0.672     0.303     0.128     0.112
1970   49    1921     2.192     0.978     0.672     0.303     0.128     0.112
1970   50    1920     2.192     0.978     0.672     0.303     0.128     0.112
1970   51    1919     2.192     0.978     0.672     0.303     0.128     0.112
1970   52    1918     2.193     0.978     0.672     0.303     0.128     0.112
1970   53    1917     2.193     0.978     0.672     0.303     0.128     0.112
1970   54    1916     2.193     0.978     0.672     0.303     0.128     0.112
1970   55    1915     2.193     0.978     0.672     0.303     0.128     0.112
1971   12    1959     0.000     0.000     0.000     0.000     0.000     0.000
1971   13    1958     0.000     0.000     0.000     0.000     0.000     0.000
1971   14    1957     0.000     0.000     0.000     0.000     0.000     0.000
1971   15    1956     0.000     0.000     0.000     0.000     0.000     0.000
1971   16    1955     0.001     0.001     0.000     0.000     0.000     0.000
1971   17    1954     0.005     0.005     0.000     0.000     0.000     0.000
1971   18    1953     0.026     0.025     0.001     0.000     0.000     0.000
1971   19    1952     0.090     0.086     0.004     0.000     0.000     0.000
1971   20    1951     0.221     0.201     0.019     0.001     0.000     0.000
1971   21    1950     0.400     0.345     0.051     0.004     0.000     0.000
1971   22    1949     0.598     0.484     0.102     0.012     0.001     0.000
1971   23    1948     0.791     0.598     0.164     0.025     0.003     0.000
1971   24    1947     0.968     0.685     0.231     0.044     0.007     0.001
1971   25    1946     1.127     0.752     0.295     0.065     0.012     0.003
1971   26    1945     1.268     0.804     0.352     0.088     0.019     0.005
1971   27    1944     1.393     0.845     0.404     0.110     0.026     0.008
1971   28    1943     1.502     0.876     0.450     0.131     0.034     0.012
1971   29    1942     1.597     0.898     0.490     0.150     0.042     0.017
1971   30    1941     1.680     0.916     0.525     0.169     0.049     0.022
1971   31    1940     1.755     0.929     0.554     0.187     0.057     0.027
1971   32    1939     1.821     0.939     0.578     0.204     0.065     0.034
1971   33    1938     1.877     0.947     0.598     0.219     0.073     0.040
1971   34    1937     1.927     0.952     0.613     0.233     0.081     0.048
1971   35    1936     1.970     0.957     0.625     0.245     0.088     0.055
1971   36    1935     2.007     0.960     0.634     0.256     0.094     0.062
1971   37    1934     2.039     0.963     0.642     0.264     0.100     0.069
1971   38    1933     2.065     0.966     0.647     0.271     0.105     0.077
1971   39    1932     2.088     0.967     0.651     0.276     0.109     0.084
1971   40    1931     2.105     0.968     0.654     0.280     0.112     0.090
1971   41    1930     2.116     0.969     0.656     0.283     0.114     0.093
1971   42    1929     2.122     0.970     0.657     0.284     0.115     0.096
1971   43    1928     2.127     0.970     0.657     0.285     0.116     0.098
1971   44    1927     2.129     0.971     0.658     0.285     0.116     0.099
1971   45    1926     2.131     0.971     0.658     0.285     0.117     0.100
1971   46    1925     2.132     0.971     0.658     0.286     0.117     0.101
1971   47    1924     2.132     0.971     0.658     0.286     0.117     0.101
1971   48    1923     2.132     0.971     0.658     0.286     0.117     0.101
1971   49    1922     2.132     0.971     0.658     0.286     0.117     0.101
1971   50    1921     2.132     0.971     0.658     0.286     0.117     0.101
1971   51    1920     2.132     0.971     0.658     0.286     0.117     0.101
1971   52    1919     2.132     0.971     0.658     0.286     0.117     0.101
1971   53    1918     2.132     0.971     0.658     0.286     0.117     0.101
1971   54    1917     2.132     0.971     0.658     0.286     0.117     0.101
1971   55    1916     2.132     0.971     0.658     0.286     0.117     0.101
1972   12    1960     0.000     0.000     0.000     0.000     0.000     0.000
1972   13    1959     0.000     0.000     0.000     0.000     0.000     0.000
1972   14    1958     0.000     0.000     0.000     0.000     0.000     0.000
1972   15    1957     0.000     0.000     0.000     0.000     0.000     0.000
1972   16    1956     0.001     0.001     0.000     0.000     0.000     0.000
1972   17    1955     0.004     0.004     0.000     0.000     0.000     0.000
1972   18    1954     0.023     0.022     0.000     0.000     0.000     0.000
1972   19    1953     0.081     0.078     0.003     0.000     0.000     0.000
1972   20    1952     0.197     0.183     0.013     0.001     0.000     0.000
1972   21    1951     0.358     0.318     0.038     0.002     0.000     0.000
1972   22    1950     0.529     0.445     0.077     0.007     0.001     0.000
1972   23    1949     0.694     0.552     0.125     0.015     0.002     0.000
1972   24    1948     0.847     0.637     0.179     0.027     0.004     0.001
1972   25    1947     0.985     0.702     0.233     0.041     0.007     0.001
1972   26    1946     1.106     0.751     0.284     0.057     0.011     0.003
1972   27    1945     1.209     0.787     0.328     0.073     0.016     0.006
1972   28    1944     1.299     0.815     0.367     0.087     0.022     0.008
1972   29    1943     1.375     0.835     0.401     0.101     0.027     0.011
1972   30    1942     1.443     0.851     0.432     0.115     0.031     0.014
1972   31    1941     1.501     0.863     0.457     0.127     0.036     0.017
1972   32    1940     1.550     0.872     0.477     0.139     0.041     0.021
1972   33    1939     1.593     0.879     0.494     0.149     0.046     0.026
1972   34    1938     1.630     0.884     0.507     0.158     0.050     0.031
1972   35    1937     1.663     0.889     0.517     0.167     0.055     0.036
1972   36    1936     1.691     0.892     0.525     0.174     0.059     0.041
1972   37    1935     1.715     0.895     0.531     0.180     0.063     0.046
1972   38    1934     1.734     0.897     0.536     0.184     0.067     0.051
1972   39    1933     1.750     0.899     0.539     0.188     0.069     0.055
1972   40    1932     1.763     0.900     0.541     0.191     0.072     0.059
1972   41    1931     1.772     0.901     0.543     0.193     0.073     0.063
1972   42    1930     1.778     0.901     0.543     0.194     0.074     0.066
1972   43    1929     1.782     0.902     0.544     0.195     0.074     0.067
1972   44    1928     1.784     0.902     0.544     0.195     0.075     0.068
1972   45    1927     1.785     0.902     0.544     0.195     0.075     0.069
1972   46    1926     1.786     0.902     0.544     0.195     0.075     0.069
1972   47    1925     1.786     0.902     0.544     0.195     0.075     0.070
1972   48    1924     1.786     0.902     0.544     0.195     0.075     0.070
1972   49    1923     1.786     0.902     0.544     0.195     0.075     0.070
1972   50    1922     1.786     0.902     0.544     0.195     0.075     0.070
1972   51    1921     1.787     0.902     0.544     0.195     0.075     0.070
1972   52    1920     1.787     0.902     0.544     0.195     0.075     0.070
1972   53    1919     1.787     0.902     0.544     0.195     0.075     0.070
1972   54    1918     1.787     0.902     0.544     0.195     0.075     0.070
1972   55    1917     1.787     0.902     0.544     0.195     0.075     0.070
1973   12    1961     0.000     0.000     0.000     0.000     0.000     0.000
1973   13    1960     0.000     0.000     0.000     0.000     0.000     0.000
1973   14    1959     0.000     0.000     0.000     0.000     0.000     0.000
1973   15    1958     0.000     0.000     0.000     0.000     0.000     0.000
1973   16    1957     0.000     0.000     0.000     0.000     0.000     0.000
1973   17    1956     0.004     0.004     0.000     0.000     0.000     0.000
1973   18    1955     0.020     0.019     0.000     0.000     0.000     0.000
1973   19    1954     0.073     0.070     0.002     0.000     0.000     0.000
1973   20    1953     0.183     0.172     0.010     0.000     0.000     0.000
1973   21    1952     0.330     0.299     0.029     0.002     0.000     0.000
1973   22    1951     0.489     0.423     0.061     0.005     0.000     0.000
1973   23    1950     0.643     0.530     0.102     0.010     0.001     0.000
1973   24    1949     0.783     0.615     0.148     0.017     0.002     0.000
1973   25    1948     0.911     0.684     0.196     0.026     0.004     0.001
1973   26    1947     1.024     0.734     0.244     0.036     0.007     0.002
1973   27    1946     1.116     0.771     0.287     0.045     0.010     0.004
1973   28    1945     1.196     0.797     0.325     0.055     0.013     0.006
1973   29    1944     1.262     0.816     0.357     0.064     0.016     0.008
1973   30    1943     1.318     0.832     0.385     0.072     0.019     0.011
1973   31    1942     1.365     0.843     0.408     0.079     0.022     0.013
1973   32    1941     1.405     0.852     0.426     0.086     0.025     0.016
1973   33    1940     1.438     0.859     0.442     0.092     0.027     0.019
1973   34    1939     1.465     0.864     0.453     0.097     0.029     0.022
1973   35    1938     1.490     0.868     0.462     0.102     0.032     0.025
1973   36    1937     1.510     0.871     0.469     0.107     0.034     0.029
1973   37    1936     1.526     0.873     0.474     0.110     0.036     0.033
1973   38    1935     1.541     0.875     0.478     0.114     0.038     0.036
1973   39    1934     1.551     0.877     0.480     0.116     0.039     0.040
1973   40    1933     1.560     0.878     0.482     0.117     0.041     0.043
1973   41    1932     1.566     0.878     0.483     0.118     0.042     0.045
1973   42    1931     1.571     0.879     0.483     0.119     0.042     0.047
1973   43    1930     1.574     0.879     0.484     0.120     0.043     0.049
1973   44    1929     1.576     0.879     0.484     0.120     0.043     0.050
1973   45    1928     1.577     0.880     0.484     0.120     0.043     0.050
1973   46    1927     1.577     0.880     0.484     0.120     0.043     0.050
1973   47    1926     1.578     0.880     0.484     0.120     0.043     0.050
1973   48    1925     1.578     0.880     0.484     0.120     0.043     0.051
1973   49    1924     1.578     0.880     0.484     0.120     0.043     0.051
1973   50    1923     1.578     0.880     0.484     0.120     0.043     0.051
1973   51    1922     1.578     0.880     0.484     0.120     0.043     0.051
1973   52    1921     1.578     0.880     0.484     0.120     0.043     0.051
1973   53    1920     1.578     0.880     0.484     0.120     0.043     0.051
1973   54    1919     1.578     0.880     0.484     0.120     0.043     0.051
1973   55    1918     1.578     0.880     0.484     0.120     0.043     0.051
1974   12    1962     0.000     0.000     0.000     0.000     0.000     0.000
1974   13    1961     0.000     0.000     0.000     0.000     0.000     0.000
1974   14    1960     0.000     0.000     0.000     0.000     0.000     0.000
1974   15    1959     0.000     0.000     0.000     0.000     0.000     0.000
1974   16    1958     0.000     0.000     0.000     0.000     0.000     0.000
1974   17    1957     0.004     0.004     0.000     0.000     0.000     0.000
1974   18    1956     0.020     0.020     0.000     0.000     0.000     0.000
1974   19    1955     0.071     0.069     0.002     0.000     0.000     0.000
1974   20    1954     0.177     0.167     0.009     0.000     0.000     0.000
1974   21    1953     0.320     0.293     0.026     0.002     0.000     0.000
1974   22    1952     0.475     0.415     0.056     0.004     0.000     0.000
1974   23    1951     0.623     0.518     0.096     0.008     0.001     0.000
1974   24    1950     0.763     0.606     0.141     0.014     0.002     0.000
1974   25    1949     0.892     0.675     0.191     0.022     0.003     0.001
1974   26    1948     1.004     0.727     0.240     0.030     0.006     0.001
1974   27    1947     1.099     0.763     0.285     0.040     0.008     0.003
1974   28    1946     1.176     0.789     0.324     0.048     0.011     0.004
1974   29    1945     1.241     0.807     0.357     0.056     0.014     0.006
1974   30    1944     1.296     0.822     0.385     0.064     0.017     0.008
1974   31    1943     1.341     0.833     0.407     0.071     0.019     0.011
1974   32    1942     1.380     0.842     0.425     0.078     0.022     0.013
1974   33    1941     1.411     0.848     0.440     0.084     0.024     0.015
1974   34    1940     1.438     0.853     0.452     0.089     0.026     0.018
1974   35    1939     1.461     0.857     0.461     0.094     0.028     0.021
1974   36    1938     1.479     0.860     0.467     0.098     0.030     0.024
1974   37    1937     1.494     0.862     0.472     0.101     0.032     0.027
1974   38    1936     1.506     0.864     0.475     0.104     0.034     0.030
1974   39    1935     1.516     0.865     0.478     0.106     0.035     0.032
1974   40    1934     1.524     0.866     0.480     0.107     0.036     0.035
1974   41    1933     1.529     0.867     0.481     0.108     0.037     0.037
1974   42    1932     1.534     0.867     0.481     0.109     0.037     0.039
1974   43    1931     1.537     0.868     0.481     0.109     0.038     0.041
1974   44    1930     1.539     0.868     0.482     0.110     0.038     0.041
1974   45    1929     1.540     0.868     0.482     0.110     0.038     0.042
1974   46    1928     1.540     0.868     0.482     0.110     0.038     0.042
1974   47    1927     1.540     0.868     0.482     0.110     0.038     0.042
1974   48    1926     1.541     0.868     0.482     0.110     0.038     0.042
1974   49    1925     1.541     0.868     0.482     0.110     0.038     0.042
1974   50    1924     1.541     0.868     0.482     0.110     0.038     0.042
1974   51    1923     1.541     0.868     0.482     0.110     0.038     0.042
1974   52    1922     1.541     0.868     0.482     0.110     0.038     0.042
1974   53    1921     1.541     0.868     0.482     0.110     0.038     0.042
1974   54    1920     1.541     0.868     0.482     0.110     0.038     0.042
1974   55    1919     1.541     0.868     0.482     0.110     0.038     0.042
1975   12    1963     0.000     0.000     0.000     0.000     0.000     0.000
1975   13    1962     0.000     0.000     0.000     0.000     0.000     0.000
1975   14    1961     0.000     0.000     0.000     0.000     0.000     0.000
1975   15    1960     0.000     0.000     0.000     0.000     0.000     0.000
1975   16    1959     0.000     0.000     0.000     0.000     0.000     0.000
1975   17    1958     0.004     0.004     0.000     0.000     0.000     0.000
1975   18    1957     0.019     0.019     0.000     0.000     0.000     0.000
1975   19    1956     0.069     0.068     0.002     0.000     0.000     0.000
1975   20    1955     0.170     0.163     0.008     0.000     0.000     0.000
1975   21    1954     0.311     0.285     0.025     0.001     0.000     0.000
1975   22    1953     0.461     0.404     0.053     0.003     0.000     0.000
1975   23    1952     0.613     0.511     0.094     0.007     0.001     0.000
1975   24    1951     0.757     0.599     0.143     0.013     0.001     0.000
1975   25    1950     0.891     0.672     0.195     0.020     0.003     0.001
1975   26    1949     1.010     0.728     0.248     0.028     0.005     0.001
1975   27    1948     1.109     0.766     0.296     0.037     0.007     0.002
1975   28    1947     1.190     0.791     0.339     0.046     0.010     0.003
1975   29    1946     1.257     0.810     0.375     0.054     0.013     0.005
1975   30    1945     1.312     0.823     0.404     0.062     0.016     0.007
1975   31    1944     1.358     0.835     0.428     0.068     0.018     0.009
1975   32    1943     1.395     0.843     0.446     0.075     0.021     0.011
1975   33    1942     1.425     0.849     0.461     0.080     0.023     0.012
1975   34    1941     1.451     0.854     0.473     0.085     0.025     0.014
1975   35    1940     1.471     0.858     0.481     0.089     0.027     0.017
1975   36    1939     1.487     0.861     0.486     0.093     0.028     0.019
1975   37    1938     1.501     0.863     0.491     0.096     0.030     0.021
1975   38    1937     1.512     0.865     0.494     0.098     0.031     0.024
1975   39    1936     1.521     0.866     0.496     0.100     0.033     0.026
1975   40    1935     1.527     0.867     0.497     0.101     0.034     0.028
1975   41    1934     1.533     0.867     0.498     0.102     0.034     0.030
1975   42    1933     1.537     0.868     0.499     0.103     0.035     0.032
1975   43    1932     1.539     0.868     0.500     0.103     0.035     0.033
