East Germany, Live births by calendar year, age and birth order (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Total          B1          B2          B3          B4         B5p
1988     27     13551.00     2681.13     7836.20     2315.03      519.06      199.59
1988     28     10764.00     1733.57     5962.27     2260.98      541.87      265.30
1988     29      8540.00     1251.29     4413.89     2067.08      546.24      261.49
1988     30      6590.00      839.26     3145.89     1830.39      515.07      259.39
1988     31      5276.00      592.25     2332.79     1633.38      465.32      252.26
1988     32      4305.00      453.61     1713.05     1427.80      441.09      269.47
1988     33      3522.00      370.15     1225.88     1217.09      404.63      304.25
1988     34      2784.00      276.90      859.22     1007.44      355.47      284.96
1988     35      2136.00      190.68      580.14      801.79      305.38      258.01
1988     36      1593.00      134.33      378.46      603.83      260.13      216.24
1988     37      1181.00      109.03      247.85      429.69      212.67      181.76
1988     38       762.00       61.62      156.16      263.05      135.01      146.15
1988     39       447.00       36.84       90.15      144.68       80.92       94.40
1988     40       278.00       26.68       49.54       75.41       54.05       72.32
1988     41       166.00       12.89       31.98       42.91       30.43       47.80
1988     42        69.00        3.22       11.48       18.88       13.30       22.12
1988     43        51.00        2.97        6.85       12.18        9.36       19.64
1988     44        37.00        2.71        6.51        5.52        8.20       14.07
1988     45        13.41        0.27        1.17        1.45        4.97        5.56
1988     46         3.41        0.00        0.00        0.80        1.15        1.47
1988     47         2.43        0.00        0.00        0.71        0.79        0.94
1988     48         1.52        0.00        0.00        0.55        0.46        0.51
1988     49         0.92        0.00        0.00        0.39        0.26        0.27
1988     50         0.55        0.00        0.00        0.27        0.15        0.13
1988     51         0.35        0.00        0.00        0.18        0.09        0.07
1988     52         0.22        0.00        0.00        0.12        0.05        0.05
1988     53         0.13        0.00        0.00        0.08        0.03        0.02
1988     54         0.06        0.00        0.00        0.03        0.01        0.01
1988     55+        0.01        0.00        0.00        0.00        0.00        0.00
1989     12-        0.00        0.00        0.00        0.00        0.00        0.00
1989     13         0.00        0.00        0.00        0.00        0.00        0.00
1989     14        13.00       12.07        0.93        0.00        0.00        0.00
1989     15       132.00      132.00        0.00        0.00        0.00        0.00
1989     16       458.00      450.98        7.02        0.00        0.00        0.00
1989     17      1619.00     1588.92       29.05        1.03        0.00        0.00
1989     18      4684.00     4475.76      201.25        6.99        0.00        0.00
1989     19      9721.00     8978.35      713.73       27.92        0.99        0.00
1989     20     13762.00    11777.39     1843.66      134.95        5.99        0.00
1989     21     16077.00    12102.17     3623.73      324.09       24.01        3.01
1989     22     18219.00    11846.31     5698.04      581.49       82.14       11.01
1989     23     19597.00    10819.37     7618.22      981.16      148.18       30.07
1989     24     19906.00     9237.52     9018.24     1371.94      212.20       66.10
1989     25     18803.00     6756.09     9909.42     1697.07      336.32      104.10
1989     26     15864.00     4267.52     9044.75     2007.29      410.32      134.13
1989     27     13283.00     2774.09     7639.66     2184.85      495.26      189.15
1989     28     10476.00     1808.12     5666.17     2206.82      543.94      250.96
1989     29      8219.00     1216.03     4091.07     2062.94      564.98      283.98
1989     30      6517.00      832.09     3018.23     1884.82      513.92      267.94
1989     31      5026.00      583.87     2115.36     1556.31      484.22      286.25
1989     32      3983.00      440.03     1530.17     1309.95      422.93      279.93
1989     33      3199.00      325.96     1090.85     1076.03      417.07      289.09
1989     34      2651.00      260.98      882.75      909.12      337.04      261.12
1989     35      2088.00      200.96      601.84      750.05      287.06      248.10
1989     36      1542.00      127.97      397.64      562.89      233.23      220.26
1989     37      1153.00       98.97      245.82      387.95      216.16      204.11
1989     38       813.00       63.04      162.08      280.96      160.75      146.17
1989     39       504.00       46.06      111.87      163.84       73.03      109.20
1989     40       272.00       26.99       44.02       74.05       53.02       73.91
1989     41       163.00       15.97       30.00       42.98       24.01       50.04
1989     42        91.00        1.96       14.96       16.92       16.01       41.14
1989     43        44.00        0.99        6.09        8.98        7.97       19.98
1989     44        17.00        1.94        0.00        3.98        4.02        7.06
1989     45        11.36        0.98        0.03        3.25        2.43        4.66
1989     46         4.78        0.49        0.07        1.51        0.95        1.76
1989     47         3.40        0.42        0.13        1.16        0.62        1.06
1989     48         2.51        0.39        0.20        0.89        0.42        0.63
1989     49         1.64        0.32        0.21        0.57        0.24        0.32
1989     50         1.01        0.23        0.19        0.32        0.12        0.14
1989     51         0.60        0.15        0.15        0.17        0.06        0.06
1989     52         0.36        0.10        0.11        0.10        0.03        0.03
1989     53         0.22        0.07        0.07        0.05        0.02        0.02
1989     54         0.10        0.03        0.03        0.02        0.00        0.00
1989     55+        0.01        0.00        0.00        0.00        0.00        0.00
2009     12-        0.04        0.04        0.00        0.00        0.00        0.00
2009     13         4.04        4.04        0.00        0.00        0.00        0.00
2009     14        36.31       36.31        0.00        0.00        0.00        0.00
2009     15       119.72      119.20        0.52        0.00        0.00        0.00
2009     16       292.26      280.71       11.54        0.00        0.00        0.00
2009     17       614.11      576.29       37.22        0.61        0.00        0.00
2009     18      1263.86     1137.28      115.34       11.10        0.14        0.00
2009     19      1906.85     1648.58      239.62       17.32        1.33        0.00
2009     20      2531.27     2079.18      405.19       43.39        3.39        0.12
2009     21      3209.53     2466.22      619.80      105.19       14.44        3.88
2009     22      3775.12     2722.47      827.06      183.46       33.55        8.59
2009     23      4306.65     2966.19     1019.58      246.63       58.63       15.61
2009     24      4994.19     3363.95     1244.15      284.12       75.61       26.36
2009     25      5762.38     3802.31     1478.06      348.27       95.73       38.00
2009     26      6526.76     4080.50     1840.03      423.88      126.34       56.04
2009     27      6865.30     4035.12     2164.18      451.37      145.32       69.29
2009     28      7179.82     3968.98     2453.43      512.28      158.45       86.68
2009     29      7279.99     3685.04     2733.97      598.68      170.91       91.38
2009     30      6994.61     3218.80     2839.81      649.88      184.14      101.99
2009     31      6653.94     2784.65     2875.96      698.66      177.35      117.32
2009     32      5692.38     2119.23     2622.13      675.80      166.77      108.45
2009     33      4725.43     1548.01     2258.34      649.91      162.68      106.49
2009     34      3958.22     1171.54     1882.70      625.61      174.22      104.15
2009     35      3418.63      961.80     1521.31      638.41      190.48      106.62
2009     36      2785.69      720.49     1213.47      559.01      181.18      111.55
2009     37      2548.55      598.31     1116.83      512.02      202.81      118.57
2009     38      2055.03      456.46      853.00      462.88      169.57      113.13
2009     39      1472.09      318.42      544.47      363.65      139.91      105.64
2009     40      1050.23      235.74      353.68      255.08      114.53       91.21
2009     41       701.67      144.49      221.38      174.41       79.47       81.91
2009     42       425.22       68.67      126.90      111.06       58.37       60.21
2009     43       249.35       37.30       60.33       71.58       40.80       39.36
2009     44       132.51       19.88       20.13       35.59       27.44       29.46
2009     45        63.36        8.68       12.69       15.71       10.44       15.85
2009     46        24.38        3.16        6.83        5.45        1.00        7.93
2009     47         8.14        1.58        1.83        1.97        0.54        2.21
2009     48         4.95        0.38        2.16        1.96        0.46        0.00
2009     49         4.02        0.00        1.36        1.45        0.59        0.61
2009     50         2.33        0.11        0.12        1.31        0.41        0.39
2009     51         1.41        0.29        0.31        0.81        0.00        0.00
2009     52         0.88        0.28        0.28        0.32        0.00        0.00
2009     53         0.51        0.20        0.19        0.12        0.00        0.00
2009     54         0.23        0.10        0.09        0.04        0.00        0.00
2009     55+        0.03        0.01        0.01        0.00        0.00        0.00
2010     12-        0.04        0.04        0.00        0.00        0.00        0.00
2010     13         4.87        4.87        0.00        0.00        0.00        0.00
2010     14        33.45       33.45        0.00        0.00        0.00        0.00
2010     15       114.23      113.73        0.51        0.00        0.00        0.00
2010     16       300.85      285.17       15.53        0.14        0.00        0.00
2010     17       590.07      545.45       42.70        1.78        0.00        0.15
2010     18      1032.27      929.37       97.28        4.76        0.00        0.85
2010     19      1704.40     1429.26      254.01       20.63        0.50        0.00
2010     20      2457.50     1951.72      438.30       61.13        6.35        0.00
2010     21      3084.66     2332.95      618.91      119.06       11.68        2.06
2010     22      3656.85     2626.36      812.27      176.91       33.21        8.10
2010     23      4290.58     2962.18     1016.50      240.44       59.96       11.49
2010     24      5095.08     3446.51     1270.09      279.72       77.28       21.49
2010     25      5987.40     3939.93     1574.42      332.74       98.32       41.99
2010     26      6616.49     4133.50     1867.58      432.49      119.63       63.30
2010     27      7155.59     4211.97     2226.14      507.35      135.02       75.10
2010     28      7308.26     4014.02     2517.15      536.36      153.43       87.30
2010     29      7487.26     3812.24     2788.34      606.37      171.75      108.56
2010     30      7367.00     3401.88     2991.10      653.50      195.79      124.74
2010     31      6896.21     2813.31     3007.42      723.81      220.04      131.62
2010     32      6294.37     2299.15     2897.83      761.18      219.20      117.01
2010     33      5291.04     1756.78     2524.39      713.47      195.08      101.32
2010     34      4312.95     1322.83     2046.99      664.31      178.10      100.73
2010     35      3537.12     1005.35     1609.77      648.54      169.64      103.81
2010     36      2954.19      744.33     1307.47      602.15      180.05      120.18
2010     37      2266.44      543.14      974.38      477.49      158.13      113.30
2010     38      1993.17      465.09      804.26      461.10      159.59      103.13
2010     39      1598.92      352.92      607.21      400.34      141.77       96.69
2010     40      1137.11      243.97      402.02      280.78      111.21       99.13
2010     41       716.49      131.71      228.75      182.15       92.98       80.91
2010     42       427.97       67.18      129.14      109.10       71.90       50.64
2010     43       246.03       47.28       75.10       58.03       34.66       30.96
2010     44       132.93       27.46       34.29       38.30       13.16       19.71
2010     45        61.19       10.33       11.74       17.27       11.70       10.16
2010     46        28.05        3.78        7.68        6.65        6.40        3.54
2010     47        10.55        0.79        4.62        1.95        0.47        2.72
2010     48         6.51        0.93        3.33        0.93        0.00        1.31
2010     49         6.18        1.52        2.28        1.74        0.00        0.65
2010     50         2.53        1.06        0.79        0.33        0.00        0.35
2010     51         1.08        0.72        0.36        0.00        0.00        0.00
2010     52         0.60        0.42        0.19        0.00        0.00        0.00
2010     53         0.35        0.23        0.10        0.00        0.00        0.00
2010     54         0.16        0.11        0.05        0.00        0.00        0.00
2010     55+        0.02        0.01        0.01        0.00        0.00        0.00
2011     12-        0.03        0.03        0.00        0.00        0.00        0.00
2011     13         3.63        3.63        0.00        0.00        0.00        0.00
2011     14        36.13       36.13        0.00        0.00        0.00        0.00
2011     15       121.41      120.55        0.85        0.00        0.00        0.00
2011     16       274.25      261.87       12.39        0.00        0.00        0.00
2011     17       500.42      467.75       31.61        0.76        0.29        0.00
2011     18       895.15      791.62       89.15       12.68        1.71        0.00
2011     19      1378.76     1160.63      192.63       23.74        1.63        0.13
2011     20      2120.63     1670.49      382.81       57.26        8.66        1.40
2011     21      2806.02     2117.42      567.46      104.67       15.58        0.91
2011     22      3363.79     2426.61      751.06      152.03       30.91        3.18
2011     23      4078.38     2864.78      937.13      215.50       49.40       11.57
2011     24      4905.31     3389.51     1127.63      290.36       70.72       27.09
2011     25      5710.30     3803.07     1406.15      356.22      100.53       44.33
2011     26      6256.94     3986.56     1713.55      405.55      100.61       50.66
2011     27      6831.60     4165.00     2042.15      450.32      112.55       61.58
2011     28      7244.79     4096.97     2404.91      514.49      146.77       81.65
2011     29      7245.98     3757.79     2640.20      588.13      156.00      103.87
2011     30      7248.04     3432.54     2873.69      668.64      167.13      106.04
2011     31      6860.29     2845.14     2979.40      726.67      194.52      114.54
2011     32      6212.40     2299.84     2827.80      751.90      204.63      128.24
2011     33      5584.23     1886.90     2630.21      751.29      191.16      124.67
2011     34      4591.29     1417.80     2174.63      683.15      183.34      132.37
2011     35      3627.46     1068.62     1650.40      615.03      170.24      123.17
2011     36      2916.34      806.98     1265.58      576.16      158.79      108.84
2011     37      2285.14      562.13      973.86      497.50      146.04      105.60
2011     38      1793.43      404.97      750.38      416.69      126.35       95.02
2011     39      1603.23      364.67      640.04      369.80      133.49       95.25
2011     40      1109.99      241.00      407.87      266.21      109.16       85.76
2011     41       703.68      134.00      238.41      183.32       84.61       63.33
2011     42       435.67       79.24      141.50      118.59       50.50       45.83
2011     43       244.41       45.76       67.45       64.20       30.13       36.89
2011     44       139.55       24.06       37.41       31.94       23.09       23.04
2011     45        67.55        9.70       15.98       14.68       13.60       13.60
2011     46        27.22        3.82        5.31        5.71        5.61        6.77
2011     47        13.48        2.76        4.12        2.78        1.70        2.11
2011     48         6.88        0.66        1.28        1.72        1.24        1.98
2011     49         3.33        0.00        0.52        0.31        0.31        2.18
2011     50         1.36        0.00        0.68        0.00        0.00        0.69
2011     51         0.71        0.00        0.31        0.00        0.00        0.40
2011     52         0.43        0.00        0.23        0.00        0.00        0.20
2011     53         0.25        0.00        0.16        0.00        0.00        0.08
2011     54         0.11        0.00        0.08        0.00        0.00        0.03
2011     55+        0.01        0.00        0.01        0.00        0.00        0.00
2012     12-        0.04        0.03        0.01        0.00        0.00        0.00
2012     13         4.70        4.24        0.46        0.00        0.00        0.00
2012     14        36.15       35.62        0.53        0.00        0.00        0.00
2012     15       117.02      116.34        0.68        0.00        0.00        0.00
2012     16       264.55      259.83        4.71        0.00        0.00        0.00
2012     17       468.84      446.38       22.06        0.40        0.00        0.00
2012     18       777.97      688.53       83.43        5.74        0.26        0.00
2012     19      1253.79     1039.50      196.40       15.19        2.70        0.00
2012     20      1745.03     1371.99      322.12       46.69        4.11        0.11
2012     21      2394.13     1772.69      508.33       96.20       14.08        2.83
2012     22      3157.57     2276.26      699.63      151.38       26.87        3.44
2012     23      3918.11     2734.86      911.36      211.12       53.18        7.60
2012     24      4881.97     3336.05     1162.71      272.66       90.71       19.84
2012     25      5825.19     3926.05     1422.26      333.22      110.88       32.79
2012     26      6525.87     4169.62     1780.29      399.94      120.82       55.21
2012     27      6933.80     4148.67     2121.77      463.71      128.71       70.93
2012     28      7190.19     4038.73     2402.44      520.72      152.43       75.86
2012     29      7429.04     3867.74     2697.65      592.17      170.38      101.09
2012     30      7283.35     3444.33     2876.79      673.46      172.53      116.22
2012     31      7049.39     2910.40     3047.23      768.60      195.98      127.21
2012     32      6458.99     2405.45     2904.97      791.39      211.36      145.83
2012     33      5691.95     1928.73     2657.69      745.48      217.22      142.84
2012     34      4969.54     1495.00     2368.55      739.38      224.60      142.01
2012     35      4041.11     1123.09     1877.77      708.86      197.97      133.40
2012     36      3178.29      817.74     1434.42      628.03      167.50      130.60
2012     37      2380.17      593.32     1032.11      504.57      144.95      105.21
2012     38      1814.22      440.22      757.20      398.96      126.90       90.93
2012     39      1387.84      312.48      536.87      342.26      107.12       89.13
2012     40      1140.28      257.17      406.41      288.15      109.23       79.32
2012     41       760.45      162.83      249.08      204.55       89.91       54.09
2012     42       467.56       82.94      141.88      136.38       57.22       49.12
2012     43       285.60       52.61       78.98       75.15       36.77       42.10
2012     44       148.63       29.77       36.71       41.99       20.52       19.63
2012     45        63.14        9.26       13.96       18.12       10.86       10.94
2012     46        28.98        6.02        5.09        7.39        6.23        4.25
2012     47        19.18        6.03        3.35        3.32        4.93        1.55
2012     48         9.78        3.68        3.27        0.84        1.07        0.92
2012     49         2.11        0.78        0.83        0.50        0.00        0.00
2012     50         1.68        0.05        0.15        1.16        0.00        0.31
2012     51         2.81        0.22        0.54        1.18        0.00        0.88
2012     52         2.27        0.30        0.65        0.74        0.00        0.58
2012     53         1.22        0.26        0.45        0.32        0.00        0.19
2012     54         0.47        0.14        0.20        0.10        0.00        0.04
2012     55+        0.06        0.02        0.02        0.01        0.00        0.00
2013     12-        0.03        0.03        0.00        0.00        0.00        0.00
2013     13         3.96        3.96        0.00        0.00        0.00        0.00
2013     14        37.77       37.77        0.00        0.00        0.00        0.00
2013     15       108.01      107.61        0.41        0.00        0.00        0.00
2013     16       241.24      232.56        8.67        0.00        0.00        0.00
2013     17       486.82      459.07       27.34        0.41        0.00        0.00
2013     18       806.03      720.48       79.79        5.76        0.00        0.00
2013     19      1104.77      921.66      168.35       14.38        0.23        0.14
2013     20      1493.84     1137.13      305.14       45.07        5.65        0.86
2013     21      1882.68     1322.23      453.39       89.93       16.46        0.68
2013     22      2688.89     1865.94      642.21      150.60       27.16        2.97
2013     23      3725.91     2606.83      846.14      214.47       46.68       11.80
2013     24      4744.87     3274.12     1084.09      279.99       78.87       27.79
2013     25      5827.08     3934.74     1440.71      317.78       97.49       36.37
2013     26      6553.06     4242.04     1752.56      369.39      128.51       60.55
2013     27      6981.82     4237.07     2039.65      470.88      159.36       74.85
2013     28      7346.77     4140.76     2403.98      553.38      173.13       75.53
2013     29      7462.74     3850.64     2738.31      614.48      175.55       83.76
2013     30      7463.75     3466.38     2993.39      699.86      197.18      106.94
2013     31      7037.64     2940.62     3021.00      745.27      213.59      117.17
2013     32      6542.06     2431.23     2988.43      759.78      228.96      133.65
2013     33      5788.21     1954.49     2689.62      797.13      207.07      139.90
2013     34      5056.05     1530.76     2365.03      825.07      210.91      124.28
2013     35      4503.49     1267.54     2107.27      777.68      222.90      128.11
2013     36      3457.09      933.60     1569.57      655.78      189.38      108.75
2013     37      2541.96      626.26     1099.87      546.96      162.49      106.37
2013     38      1846.84      441.59      740.50      426.68      132.01      106.07
2013     39      1395.90      336.60      501.07      342.24      123.64       92.35
2013     40      1030.59      241.83      345.88      263.15      108.63       71.10
2013     41       746.02      169.73      259.14      171.47       88.14       57.55
2013     42       455.07       96.97      167.87       95.17       48.53       46.53
2013     43       275.46       56.04       91.21       62.03       25.02       41.15
2013     44       158.60       27.69       38.37       41.05       22.65       28.85
2013     45        72.12       15.07       18.79       17.04        9.43       11.79
2013     46        32.72        9.35        9.64        5.58        2.94        5.19
2013     47        18.10        3.59        3.63        5.14        2.18        3.57
2013     48        10.49        2.86        2.01        3.49        0.26        1.87
2013     49         5.26        1.17        1.47        1.40        0.00        1.21
2013     50         2.03        0.09        0.81        0.85        0.00        0.30
2013     51         1.07        0.29        0.37        0.40        0.00        0.00
2013     52         0.65        0.30        0.18        0.17        0.00        0.00
2013     53         0.37        0.20        0.10        0.07        0.00        0.00
2013     54         0.17        0.09        0.04        0.03        0.00        0.00
2013     55+        0.02        0.01        0.00        0.00        0.00        0.00
2014     12-        0.04        0.04        0.00        0.00        0.00        0.00
2014     13         5.50        5.50        0.00        0.00        0.00        0.00
2014     14        42.10       42.10        0.00        0.00        0.00        0.00
2014     15       121.40      121.00        0.40        0.00        0.00        0.00
2014     16       291.99      281.85       10.14        0.00        0.00        0.00
2014     17       525.94      495.86       29.35        0.72        0.00        0.00
2014     18       792.83      709.13       76.39        7.17        0.14        0.00
2014     19      1093.17      916.85      160.71       13.86        1.76        0.00
2014     20      1349.34     1036.36      264.45       43.36        4.93        0.24
2014     21      1722.73     1215.12      402.94       84.42       15.06        5.19
2014     22      2156.71     1472.52      520.43      130.15       27.75        5.85
2014     23      3232.07     2222.67      738.86      210.22       49.38       10.95
2014     24      4613.44     3203.32     1030.41      287.70       66.19       25.82
2014     25      5744.69     3930.51     1373.48      321.50       79.03       40.17
2014     26      6794.48     4499.86     1746.17      389.12      105.39       53.94
2014     27      7337.28     4534.61     2109.54      483.70      147.24       62.18
2014     28      7647.28     4331.35     2483.67      583.59      171.29       77.39
2014     29      7798.95     4105.05     2778.63      633.44      184.91       96.92
2014     30      7692.08     3703.05     2993.29      683.71      189.60      122.43
2014     31      7546.55     3204.87     3196.08      799.85      203.74      142.02
2014     32      6907.89     2599.11     3104.05      840.46      224.68      139.59
2014     33      6203.68     2115.51     2890.03      831.88      228.13      138.13
2014     34      5472.76     1761.84     2533.96      783.36      236.55      157.04
2014     35      4673.82     1413.40     2098.00      767.09      238.96      156.36
2014     36      3892.52     1071.81     1733.46      715.22      224.44      147.59
2014     37      2901.91      746.83     1267.67      567.80      186.16      133.45
2014     38      2145.09      518.33      893.39      455.69      162.35      115.34
2014     39      1562.47      371.75      603.89      351.69      132.97      102.17
2014     40      1047.17      249.50      371.14      252.64       99.15       74.73
2014     41       684.75      174.75      206.80      167.03       74.03       62.16
2014     42       503.62      122.78      139.94      129.74       57.75       53.40
2014     43       276.40       55.94       87.15       72.74       31.51       29.06
2014     44       139.82       33.15       43.17       30.79       14.63       18.09
2014     45        67.31       18.64       15.60       17.25        5.81       10.00
2014     46        33.89        8.90        8.37        8.46        3.49        4.67
2014     47        15.62        2.14        3.81        1.99        2.97        4.71
2014     48         6.75        0.41        1.47        2.45        1.01        1.41
2014     49         5.76        1.26        3.29        1.21        0.00        0.00
2014     50         3.00        0.33        2.29        0.16        0.22        0.00
2014     51         1.07        0.00        0.32        0.34        0.40        0.00
2014     52         0.62        0.00        0.13        0.26        0.24        0.00
2014     53         0.34        0.00        0.08        0.16        0.11        0.00
2014     54         0.15        0.00        0.04        0.08        0.03        0.00
2014     55+        0.02        0.00        0.01        0.01        0.00        0.00
2015     12-        0.03        0.03        0.00        0.00        0.00        0.00
2015     13         3.03        3.03        0.00        0.00        0.00        0.00
2015     14        32.68       32.53        0.15        0.00        0.00        0.00
2015     15       117.43      115.70        1.73        0.00        0.00        0.00
2015     16       286.87      279.80        7.07        0.00        0.00        0.00
2015     17       532.26      498.04       33.58        0.65        0.00        0.00
2015     18       867.47      762.12       94.96       10.38        0.00        0.00
2015     19      1164.66      944.90      197.00       22.52        0.12        0.13
2015     20      1387.40     1020.18      310.01       50.86        4.47        1.87
2015     21      1598.93     1088.53      406.22       88.52       13.79        1.88
2015     22      2011.20     1334.44      504.52      141.24       26.10        4.90
2015     23      2551.81     1663.98      636.57      186.75       46.99       17.51
2015     24      3919.41     2610.16      947.24      253.45       81.99       26.58
2015     25      5676.25     3861.88     1339.14      324.34      117.94       32.94
2015     26      6747.41     4458.37     1703.99      402.26      131.22       51.57
2015     27      7534.31     4694.54     2153.70      473.98      143.68       68.41
2015     28      8045.89     4599.81     2619.17      561.30      171.00       94.61
2015     29      8094.82     4231.61     2867.15      662.46      211.57      122.03
2015     30      7876.16     3717.31     3063.35      725.70      236.26      133.54
2015     31      7571.65     3161.31     3232.25      806.78      236.66      134.65
2015     32      7128.39     2672.20     3184.12      873.91      258.49      139.67
2015     33      6327.72     2159.71     2883.12      881.23      244.71      158.93
2015     34      5755.32     1784.06     2644.70      906.64      245.13      174.82
2015     35      4989.48     1425.14     2283.64      889.92      240.93      149.83
2015     36      3978.59     1094.85     1748.27      780.36      230.33      124.79
2015     37      3164.71      810.60     1331.62      687.37      208.70      126.43
2015     38      2347.40      579.08      939.59      555.56      152.85      120.30
2015     39      1663.72      405.61      648.51      374.36      127.24      108.01
2015     40      1118.59      264.89      412.50      231.86      108.96      100.39
2015     41       729.12      181.42      225.31      163.07       77.55       81.76
2015     42       415.73      100.27      119.12      103.56       47.53       45.25
2015     43       263.72       53.46       83.01       69.28       31.42       26.56
2015     44       159.17       31.17       46.18       37.24       19.72       24.84
2015     45        84.80       17.28       25.39       16.79       10.08       15.27
2015     46        38.03        8.12       12.76        7.74        3.61        5.81
2015     47        16.03        5.28        2.85        3.83        1.85        2.21
2015     48        11.32        1.59        1.43        3.89        2.85        1.56
2015     49         6.10        0.92        1.77        1.20        1.26        0.95
2015     50         2.68        1.40        0.31        0.11        0.16        0.69
2015     51         2.17        0.29        0.00        0.26        0.34        1.27
2015     52         1.38        0.16        0.00        0.27        0.26        0.69
2015     53         0.77        0.13        0.00        0.22        0.16        0.26
2015     54         0.34        0.08        0.00        0.12        0.06        0.07
2015     55+        0.04        0.01        0.00        0.02        0.01        0.01
2016     12-        0.05        0.05        0.00        0.00        0.00        0.00
2016     13         6.40        6.40        0.00        0.00        0.00        0.00
2016     14        49.01       48.88        0.13        0.00        0.00        0.00
2016     15       134.81      130.42        4.40        0.00        0.00        0.00
2016     16       314.89      298.62       16.27        0.00        0.00        0.00
2016     17       586.43      535.37       50.02        1.04        0.00        0.00
2016     18       940.09      802.51      119.18       18.02        0.38        0.00
2016     19      1398.32     1125.02      230.92       35.87        6.50        0.00
2016     20      1660.83     1225.22      362.46       62.64       10.50        0.00
2016     21      1831.71     1240.79      466.41      104.55       19.35        0.62
2016     22      2059.28     1308.52      560.11      145.12       34.60       10.91
2016     23      2568.72     1602.81      694.63      196.02       55.30       19.95
2016     24      3318.34     2059.82      870.45      279.90       78.76       29.41
2016     25      4961.06     3212.63     1214.96      368.45      124.22       40.79
2016     26      6738.61     4383.34     1686.72      450.97      158.30       59.26
2016     27      7807.74     4739.49     2264.19      550.04      176.57       77.44
2016     28      8538.03     4829.62     2770.11      625.74      210.42      102.14
2016     29      8608.41     4442.08     3115.01      692.18      230.58      128.56
2016     30      8357.16     3843.45     3306.31      795.87      253.51      158.02
2016     31      7913.01     3290.46     3319.92      857.50      263.59      181.53
2016     32      7355.93     2739.14     3267.06      894.31      266.17      189.25
2016     33      6811.70     2292.70     3093.56      945.34      276.71      203.38
2016     34      6017.05     1883.99     2710.50      947.37      278.05      197.14
2016     35      5303.56     1505.20     2358.26      963.28      285.75      191.08
2016     36      4396.37     1145.21     1931.57      877.66      257.32      184.60
2016     37      3458.86      867.01     1480.66      709.23      234.32      167.63
2016     38      2664.93      638.22     1069.03      586.98      230.03      140.68
2016     39      1910.47      435.40      723.90      433.30      192.37      125.50
2016     40      1285.93      301.28      442.37      294.23      131.67      116.37
2016     41       790.58      193.49      251.70      186.29       85.81       73.28
2016     42       488.41      110.43      160.59      107.76       58.73       50.91
2016     43       274.44       54.66       88.72       56.38       32.49       42.21
2016     44       158.43       33.63       50.38       32.90       18.85       22.67
2016     45        87.56       17.24       31.64       18.38        8.71       11.59
2016     46        43.09       10.26       12.28        7.79        5.04        7.73
2016     47        18.29        6.66        2.15        4.23        3.87        1.37
2016     48         5.46        2.88        0.41        1.65        0.53        0.00
2016     49         6.52        4.31        1.33        0.44        0.00        0.43
2016     50         7.49        3.31        2.47        0.83        0.00        0.89
2016     51         2.59        0.70        1.10        0.37        0.00        0.41
2016     52         1.41        0.40        0.62        0.21        0.00        0.18
2016     53         0.70        0.21        0.32        0.11        0.00        0.06
2016     54         0.29        0.09        0.14        0.05        0.00        0.02
2016     55+        0.04        0.01        0.02        0.01        0.00        0.00
2017     12-        0.03        0.03        0.00        0.00        0.00        0.00
2017     13         4.00        4.00        0.00        0.00        0.00        0.00
2017     14        37.53       37.53        0.00        0.00        0.00        0.00
2017     15       123.40      122.72        0.68        0.00        0.00        0.00
2017     16       271.13      258.22       12.64        0.26        0.00        0.00
2017     17       491.20      449.09       36.43        5.67        0.00        0.00
2017     18       865.54      729.95      120.94       14.38        0.27        0.00
2017     19      1234.13      952.43      249.25       28.75        3.56        0.13
2017     20      1540.38     1084.59      383.24       61.48        9.22        1.85
2017     21      1751.17     1113.94      489.39      120.35       23.85        3.63
2017     22      1936.73     1196.21      521.39      177.71       39.04        2.39
2017     23      2303.74     1407.20      600.57      235.63       53.63        6.71
2017     24      2925.32     1754.31      800.03      278.38       69.56       23.06
2017     25      3717.05     2270.51      999.08      314.36      101.21       31.88
2017     26      5654.63     3577.05     1438.77      426.69      154.44       57.69
2017     27      7525.58     4650.91     2090.27      512.49      190.56       81.35
2017     28      8346.05     4764.65     2680.70      586.19      203.66      110.85
2017     29      8783.16     4568.64     3149.78      720.45      209.41      134.88
2017     30      8688.07     4057.30     3415.19      842.79      220.65      152.13
2017     31      8153.82     3381.95     3459.30      880.72      257.66      174.18
2017     32      7507.52     2749.40     3352.76      950.16      268.48      186.73
2017     33      6786.14     2259.37     3053.54     1006.40      272.40      194.42
2017     34      6023.43     1821.36     2735.78      994.32      283.35      188.61
2017     35      5211.23     1445.01     2349.44      937.68      289.25      189.86
2017     36      4427.44     1177.01     1915.40      858.15      278.43      198.47
2017     37      3589.75      901.99     1507.11      749.20      254.54      176.92
2017     38      2818.34      681.36     1129.98      617.55      232.28      157.17
2017     39      2130.37      512.44      813.47      479.29      191.81      133.38
2017     40      1388.49      308.76      514.35      317.70      136.89      110.79
2017     41       861.64      187.16      289.19      208.86       83.89       92.55
2017     42       496.07      109.21      143.66      125.09       61.45       56.65
2017     43       272.83       50.41       71.02       72.81       41.30       37.28
2017     44       163.26       33.56       43.48       43.30       17.73       25.18
2017     45        95.19       25.29       23.74       19.86        9.31       17.00
