East Germany, Cumulative period fertility rates by birth order (Lexis squares)
Last modified: 04/02/2019
Year    Age     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1956    12     0.000     0.000     0.000     0.000     0.000     0.000
1956    13     0.000     0.000     0.000     0.000     0.000     0.000
1956    14     0.000     0.000     0.000     0.000     0.000     0.000
1956    15     0.000     0.000     0.000     0.000     0.000     0.000
1956    16     0.001     0.001     0.000     0.000     0.000     0.000
1956    17     0.009     0.009     0.000     0.000     0.000     0.000
1956    18     0.037     0.035     0.002     0.000     0.000     0.000
1956    19     0.105     0.096     0.009     0.000     0.000     0.000
1956    20     0.216     0.187     0.026     0.002     0.000     0.000
1956    21     0.359     0.292     0.058     0.008     0.001     0.000
1956    22     0.524     0.395     0.107     0.019     0.003     0.000
1956    23     0.699     0.488     0.165     0.038     0.007     0.001
1956    24     0.871     0.564     0.225     0.064     0.014     0.004
1956    25     1.036     0.628     0.284     0.092     0.025     0.008
1956    26     1.189     0.680     0.340     0.119     0.036     0.013
1956    27     1.328     0.721     0.391     0.147     0.049     0.020
1956    28     1.458     0.755     0.438     0.174     0.061     0.028
1956    29     1.574     0.783     0.480     0.200     0.073     0.038
1956    30     1.679     0.805     0.517     0.223     0.085     0.048
1956    31     1.772     0.822     0.549     0.245     0.096     0.059
1956    32     1.854     0.836     0.577     0.265     0.107     0.070
1956    33     1.930     0.847     0.600     0.283     0.117     0.081
1956    34     1.996     0.856     0.620     0.300     0.127     0.093
1956    35     2.054     0.863     0.637     0.314     0.136     0.105
1956    36     2.104     0.868     0.649     0.326     0.144     0.117
1956    37     2.148     0.872     0.659     0.337     0.152     0.129
1956    38     2.185     0.875     0.666     0.345     0.158     0.140
1956    39     2.216     0.878     0.672     0.352     0.163     0.151
1956    40     2.240     0.880     0.676     0.357     0.167     0.160
1956    41     2.258     0.881     0.679     0.360     0.170     0.167
1956    42     2.271     0.882     0.681     0.363     0.173     0.173
1956    43     2.281     0.882     0.682     0.365     0.174     0.177
1956    44     2.287     0.883     0.683     0.366     0.175     0.180
1956    45     2.291     0.883     0.684     0.367     0.176     0.182
1956    46     2.292     0.883     0.684     0.367     0.176     0.183
1956    47     2.293     0.883     0.684     0.367     0.176     0.183
1956    48     2.293     0.883     0.684     0.367     0.176     0.183
1956    49     2.293     0.883     0.684     0.367     0.176     0.183
1956    50     2.293     0.883     0.684     0.367     0.176     0.183
1956    51     2.293     0.883     0.684     0.367     0.176     0.183
1956    52     2.293     0.883     0.684     0.367     0.176     0.183
1956    53     2.293     0.883     0.684     0.367     0.176     0.183
1956    54     2.293     0.883     0.684     0.367     0.176     0.183
1956    55     2.293     0.883     0.684     0.367     0.176     0.183
1957    12     0.000     0.000     0.000     0.000     0.000     0.000
1957    13     0.000     0.000     0.000     0.000     0.000     0.000
1957    14     0.000     0.000     0.000     0.000     0.000     0.000
1957    15     0.000     0.000     0.000     0.000     0.000     0.000
1957    16     0.002     0.002     0.000     0.000     0.000     0.000
1957    17     0.009     0.009     0.000     0.000     0.000     0.000
1957    18     0.037     0.035     0.002     0.000     0.000     0.000
1957    19     0.103     0.095     0.008     0.000     0.000     0.000
1957    20     0.214     0.185     0.027     0.002     0.000     0.000
1957    21     0.358     0.287     0.061     0.008     0.001     0.000
1957    22     0.519     0.387     0.109     0.020     0.003     0.000
1957    23     0.688     0.476     0.166     0.038     0.007     0.001
1957    24     0.857     0.552     0.225     0.062     0.015     0.003
1957    25     1.020     0.613     0.284     0.090     0.026     0.008
1957    26     1.174     0.663     0.339     0.119     0.039     0.014
1957    27     1.313     0.703     0.389     0.147     0.052     0.022
1957    28     1.441     0.735     0.435     0.174     0.065     0.032
1957    29     1.555     0.761     0.475     0.199     0.078     0.043
1957    30     1.656     0.781     0.510     0.222     0.090     0.054
1957    31     1.747     0.797     0.541     0.243     0.101     0.066
1957    32     1.827     0.810     0.567     0.262     0.111     0.078
1957    33     1.898     0.821     0.588     0.279     0.121     0.089
1957    34     1.961     0.829     0.606     0.294     0.130     0.101
1957    35     2.016     0.836     0.621     0.308     0.139     0.113
1957    36     2.064     0.841     0.633     0.320     0.147     0.124
1957    37     2.105     0.845     0.642     0.330     0.154     0.135
1957    38     2.141     0.848     0.649     0.338     0.160     0.145
1957    39     2.169     0.851     0.654     0.344     0.165     0.155
1957    40     2.191     0.852     0.658     0.349     0.169     0.163
1957    41     2.208     0.854     0.660     0.352     0.172     0.170
1957    42     2.221     0.855     0.662     0.355     0.174     0.175
1957    43     2.229     0.855     0.663     0.356     0.176     0.179
1957    44     2.235     0.856     0.664     0.357     0.177     0.182
1957    45     2.239     0.856     0.664     0.358     0.178     0.183
1957    46     2.240     0.856     0.664     0.358     0.178     0.184
1957    47     2.241     0.856     0.664     0.358     0.178     0.184
1957    48     2.241     0.856     0.664     0.358     0.178     0.185
1957    49     2.242     0.856     0.664     0.358     0.178     0.185
1957    50     2.242     0.856     0.664     0.358     0.178     0.185
1957    51     2.242     0.856     0.665     0.359     0.178     0.185
1957    52     2.242     0.856     0.665     0.359     0.178     0.185
1957    53     2.242     0.856     0.665     0.359     0.178     0.185
1957    54     2.242     0.856     0.665     0.359     0.178     0.185
1957    55     2.242     0.856     0.665     0.359     0.178     0.185
1958    12     0.000     0.000     0.000     0.000     0.000     0.000
1958    13     0.000     0.000     0.000     0.000     0.000     0.000
1958    14     0.000     0.000     0.000     0.000     0.000     0.000
1958    15     0.000     0.000     0.000     0.000     0.000     0.000
1958    16     0.001     0.001     0.000     0.000     0.000     0.000
1958    17     0.009     0.009     0.000     0.000     0.000     0.000
1958    18     0.037     0.036     0.002     0.000     0.000     0.000
1958    19     0.105     0.097     0.007     0.000     0.000     0.000
1958    20     0.215     0.189     0.024     0.002     0.000     0.000
1958    21     0.358     0.292     0.057     0.008     0.001     0.000
1958    22     0.519     0.391     0.104     0.020     0.003     0.000
1958    23     0.685     0.480     0.159     0.038     0.007     0.001
1958    24     0.851     0.554     0.218     0.061     0.014     0.003
1958    25     1.011     0.615     0.276     0.088     0.024     0.008
1958    26     1.163     0.663     0.331     0.116     0.038     0.015
1958    27     1.303     0.702     0.380     0.144     0.052     0.024
1958    28     1.429     0.732     0.424     0.172     0.066     0.036
1958    29     1.543     0.756     0.462     0.198     0.079     0.048
1958    30     1.645     0.775     0.497     0.221     0.092     0.060
1958    31     1.736     0.790     0.527     0.243     0.104     0.072
1958    32     1.816     0.803     0.552     0.262     0.115     0.085
1958    33     1.886     0.813     0.573     0.278     0.125     0.097
1958    34     1.947     0.821     0.590     0.293     0.134     0.108
1958    35     2.001     0.828     0.604     0.306     0.143     0.120
1958    36     2.048     0.832     0.615     0.318     0.150     0.132
1958    37     2.088     0.836     0.624     0.327     0.157     0.143
1958    38     2.122     0.839     0.631     0.335     0.163     0.153
1958    39     2.150     0.841     0.636     0.341     0.168     0.163
1958    40     2.173     0.843     0.640     0.346     0.172     0.171
1958    41     2.190     0.844     0.643     0.350     0.175     0.178
1958    42     2.202     0.845     0.644     0.352     0.178     0.183
1958    43     2.210     0.846     0.645     0.353     0.179     0.186
1958    44     2.215     0.846     0.646     0.354     0.180     0.189
1958    45     2.218     0.846     0.646     0.355     0.181     0.190
1958    46     2.219     0.846     0.646     0.355     0.181     0.191
1958    47     2.220     0.846     0.646     0.355     0.181     0.191
1958    48     2.220     0.846     0.646     0.355     0.181     0.191
1958    49     2.221     0.846     0.647     0.355     0.181     0.191
1958    50     2.221     0.846     0.647     0.355     0.181     0.191
1958    51     2.221     0.846     0.647     0.355     0.181     0.191
1958    52     2.221     0.846     0.647     0.355     0.181     0.191
1958    53     2.221     0.846     0.647     0.355     0.181     0.192
1958    54     2.221     0.846     0.647     0.355     0.181     0.192
1958    55     2.221     0.846     0.647     0.355     0.181     0.192
1959    12     0.000     0.000     0.000     0.000     0.000     0.000
1959    13     0.000     0.000     0.000     0.000     0.000     0.000
1959    14     0.000     0.000     0.000     0.000     0.000     0.000
1959    15     0.000     0.000     0.000     0.000     0.000     0.000
1959    16     0.002     0.002     0.000     0.000     0.000     0.000
1959    17     0.011     0.010     0.000     0.000     0.000     0.000
1959    18     0.043     0.042     0.002     0.000     0.000     0.000
1959    19     0.118     0.110     0.008     0.000     0.000     0.000
1959    20     0.241     0.211     0.027     0.002     0.000     0.000
1959    21     0.395     0.324     0.062     0.008     0.001     0.000
1959    22     0.568     0.432     0.112     0.021     0.003     0.000
1959    23     0.745     0.525     0.170     0.040     0.008     0.002
1959    24     0.920     0.603     0.232     0.065     0.016     0.004
1959    25     1.090     0.668     0.293     0.094     0.027     0.009
1959    26     1.252     0.719     0.351     0.125     0.040     0.017
1959    27     1.401     0.758     0.404     0.156     0.055     0.028
1959    28     1.538     0.787     0.451     0.187     0.071     0.042
1959    29     1.659     0.811     0.491     0.215     0.087     0.056
1959    30     1.764     0.828     0.525     0.239     0.101     0.071
1959    31     1.858     0.842     0.555     0.262     0.114     0.086
1959    32     1.942     0.853     0.580     0.281     0.126     0.101
1959    33     2.014     0.862     0.601     0.299     0.137     0.115
1959    34     2.078     0.869     0.618     0.314     0.148     0.129
1959    35     2.133     0.875     0.632     0.327     0.157     0.142
1959    36     2.181     0.880     0.643     0.338     0.165     0.155
1959    37     2.222     0.884     0.652     0.348     0.172     0.166
1959    38     2.257     0.887     0.659     0.356     0.178     0.177
1959    39     2.286     0.889     0.664     0.363     0.183     0.187
1959    40     2.309     0.891     0.668     0.368     0.188     0.195
1959    41     2.327     0.892     0.670     0.372     0.191     0.202
1959    42     2.339     0.892     0.671     0.374     0.194     0.207
1959    43     2.347     0.893     0.673     0.376     0.195     0.211
1959    44     2.352     0.893     0.673     0.377     0.196     0.213
1959    45     2.355     0.893     0.673     0.377     0.196     0.215
1959    46     2.357     0.893     0.674     0.378     0.197     0.216
1959    47     2.357     0.893     0.674     0.378     0.197     0.216
1959    48     2.358     0.893     0.674     0.378     0.197     0.216
1959    49     2.358     0.893     0.674     0.378     0.197     0.216
1959    50     2.358     0.893     0.674     0.378     0.197     0.216
1959    51     2.358     0.893     0.674     0.378     0.197     0.216
1959    52     2.358     0.893     0.674     0.378     0.197     0.216
1959    53     2.358     0.893     0.674     0.378     0.197     0.216
1959    54     2.358     0.893     0.674     0.378     0.197     0.216
1959    55     2.358     0.893     0.674     0.378     0.197     0.216
1960    12     0.000     0.000     0.000     0.000     0.000     0.000
1960    13     0.000     0.000     0.000     0.000     0.000     0.000
1960    14     0.000     0.000     0.000     0.000     0.000     0.000
1960    15     0.000     0.000     0.000     0.000     0.000     0.000
1960    16     0.003     0.003     0.000     0.000     0.000     0.000
1960    17     0.013     0.012     0.000     0.000     0.000     0.000
1960    18     0.048     0.046     0.002     0.000     0.000     0.000
1960    19     0.130     0.120     0.009     0.000     0.000     0.000
1960    20     0.257     0.226     0.029     0.002     0.000     0.000
1960    21     0.415     0.342     0.065     0.008     0.001     0.000
1960    22     0.585     0.450     0.113     0.020     0.003     0.000
1960    23     0.762     0.544     0.170     0.039     0.008     0.001
1960    24     0.936     0.623     0.230     0.064     0.016     0.004
1960    25     1.102     0.687     0.289     0.092     0.026     0.009
1960    26     1.259     0.737     0.345     0.121     0.039     0.016
1960    27     1.406     0.777     0.397     0.152     0.054     0.027
1960    28     1.540     0.806     0.442     0.182     0.069     0.041
1960    29     1.660     0.828     0.481     0.209     0.084     0.057
1960    30     1.766     0.845     0.515     0.234     0.099     0.073
1960    31     1.859     0.858     0.543     0.256     0.112     0.090
1960    32     1.941     0.868     0.566     0.276     0.124     0.105
1960    33     2.013     0.877     0.586     0.295     0.135     0.120
1960    34     2.075     0.884     0.601     0.311     0.145     0.135
1960    35     2.129     0.889     0.614     0.324     0.153     0.148
1960    36     2.176     0.894     0.625     0.335     0.161     0.160
1960    37     2.217     0.898     0.634     0.345     0.168     0.172
1960    38     2.251     0.901     0.640     0.353     0.174     0.182
1960    39     2.278     0.903     0.645     0.360     0.180     0.191
1960    40     2.300     0.904     0.648     0.364     0.184     0.199
1960    41     2.317     0.906     0.651     0.368     0.187     0.207
1960    42     2.330     0.906     0.653     0.370     0.189     0.213
1960    43     2.338     0.907     0.654     0.371     0.190     0.216
1960    44     2.344     0.907     0.654     0.372     0.191     0.219
1960    45     2.346     0.907     0.655     0.373     0.192     0.220
1960    46     2.347     0.907     0.655     0.373     0.192     0.221
1960    47     2.348     0.907     0.655     0.373     0.192     0.221
1960    48     2.348     0.907     0.655     0.373     0.192     0.221
1960    49     2.349     0.907     0.655     0.373     0.192     0.221
1960    50     2.349     0.907     0.655     0.373     0.192     0.221
1960    51     2.349     0.907     0.655     0.373     0.192     0.221
1960    52     2.349     0.907     0.655     0.373     0.192     0.221
1960    53     2.349     0.907     0.655     0.373     0.192     0.221
1960    54     2.349     0.907     0.655     0.373     0.192     0.221
1960    55     2.349     0.907     0.655     0.373     0.192     0.221
1961    12     0.000     0.000     0.000     0.000     0.000     0.000
1961    13     0.000     0.000     0.000     0.000     0.000     0.000
1961    14     0.000     0.000     0.000     0.000     0.000     0.000
1961    15     0.000     0.000     0.000     0.000     0.000     0.000
1961    16     0.003     0.003     0.000     0.000     0.000     0.000
1961    17     0.016     0.016     0.000     0.000     0.000     0.000
1961    18     0.055     0.053     0.002     0.000     0.000     0.000
1961    19     0.140     0.130     0.010     0.001     0.000     0.000
1961    20     0.277     0.242     0.032     0.003     0.000     0.000
1961    21     0.446     0.366     0.070     0.009     0.001     0.000
1961    22     0.628     0.480     0.123     0.021     0.003     0.000
1961    23     0.813     0.580     0.183     0.041     0.008     0.002
1961    24     0.995     0.664     0.246     0.065     0.015     0.004
1961    25     1.167     0.732     0.306     0.093     0.027     0.010
1961    26     1.328     0.786     0.362     0.123     0.039     0.017
1961    27     1.476     0.827     0.413     0.155     0.054     0.028
1961    28     1.609     0.857     0.457     0.184     0.070     0.042
1961    29     1.730     0.878     0.495     0.212     0.086     0.059
1961    30     1.838     0.895     0.528     0.237     0.100     0.077
1961    31     1.933     0.908     0.555     0.260     0.114     0.095
1961    32     2.015     0.919     0.577     0.280     0.127     0.113
1961    33     2.088     0.926     0.596     0.298     0.138     0.130
1961    34     2.150     0.933     0.612     0.313     0.148     0.145
1961    35     2.205     0.938     0.624     0.326     0.157     0.159
1961    36     2.252     0.942     0.634     0.338     0.165     0.173
1961    37     2.292     0.946     0.642     0.347     0.172     0.185
1961    38     2.326     0.949     0.648     0.355     0.178     0.196
1961    39     2.354     0.951     0.653     0.362     0.183     0.205
1961    40     2.376     0.953     0.657     0.367     0.187     0.214
1961    41     2.393     0.954     0.659     0.370     0.190     0.220
1961    42     2.405     0.955     0.661     0.372     0.192     0.225
1961    43     2.414     0.955     0.662     0.374     0.194     0.230
1961    44     2.419     0.955     0.662     0.375     0.195     0.232
1961    45     2.422     0.955     0.663     0.375     0.195     0.233
1961    46     2.423     0.955     0.663     0.375     0.196     0.234
1961    47     2.423     0.955     0.663     0.375     0.196     0.234
1961    48     2.424     0.955     0.663     0.375     0.196     0.234
1961    49     2.424     0.955     0.663     0.376     0.196     0.234
1961    50     2.424     0.955     0.663     0.376     0.196     0.235
1961    51     2.424     0.955     0.663     0.376     0.196     0.235
1961    52     2.424     0.955     0.663     0.376     0.196     0.235
1961    53     2.424     0.955     0.663     0.376     0.196     0.235
1961    54     2.424     0.955     0.663     0.376     0.196     0.235
1961    55     2.424     0.955     0.663     0.376     0.196     0.235
1962    12     0.000     0.000     0.000     0.000     0.000     0.000
1962    13     0.000     0.000     0.000     0.000     0.000     0.000
1962    14     0.000     0.000     0.000     0.000     0.000     0.000
1962    15     0.000     0.000     0.000     0.000     0.000     0.000
1962    16     0.003     0.003     0.000     0.000     0.000     0.000
1962    17     0.016     0.016     0.000     0.000     0.000     0.000
1962    18     0.060     0.057     0.002     0.000     0.000     0.000
1962    19     0.150     0.139     0.011     0.001     0.000     0.000
1962    20     0.288     0.252     0.033     0.003     0.000     0.000
1962    21     0.458     0.375     0.073     0.009     0.001     0.000
1962    22     0.643     0.491     0.128     0.021     0.003     0.000
1962    23     0.831     0.593     0.189     0.040     0.007     0.001
1962    24     1.013     0.678     0.251     0.064     0.015     0.004
1962    25     1.187     0.748     0.313     0.092     0.026     0.008
1962    26     1.349     0.803     0.370     0.121     0.039     0.016
1962    27     1.494     0.845     0.420     0.150     0.053     0.026
1962    28     1.624     0.876     0.464     0.178     0.068     0.039
1962    29     1.742     0.898     0.501     0.205     0.083     0.055
1962    30     1.848     0.914     0.532     0.231     0.098     0.073
1962    31     1.943     0.927     0.559     0.253     0.113     0.092
1962    32     2.024     0.936     0.580     0.272     0.125     0.110
1962    33     2.095     0.943     0.598     0.290     0.137     0.128
1962    34     2.157     0.949     0.612     0.305     0.146     0.144
1962    35     2.210     0.954     0.623     0.317     0.155     0.160
1962    36     2.255     0.958     0.632     0.329     0.163     0.173
1962    37     2.294     0.962     0.640     0.338     0.170     0.185
1962    38     2.326     0.965     0.645     0.345     0.176     0.195
1962    39     2.354     0.967     0.650     0.352     0.181     0.205
1962    40     2.376     0.968     0.653     0.356     0.185     0.213
1962    41     2.392     0.969     0.656     0.360     0.188     0.219
1962    42     2.403     0.970     0.657     0.362     0.190     0.224
1962    43     2.412     0.971     0.658     0.363     0.191     0.228
1962    44     2.417     0.971     0.659     0.364     0.192     0.231
1962    45     2.420     0.971     0.659     0.365     0.193     0.232
1962    46     2.421     0.971     0.659     0.365     0.193     0.232
1962    47     2.421     0.971     0.659     0.365     0.193     0.233
1962    48     2.421     0.971     0.659     0.365     0.193     0.233
1962    49     2.421     0.971     0.659     0.365     0.193     0.233
1962    50     2.422     0.971     0.659     0.365     0.193     0.233
1962    51     2.422     0.971     0.659     0.365     0.193     0.233
1962    52     2.422     0.971     0.659     0.365     0.193     0.233
1962    53     2.422     0.971     0.659     0.365     0.193     0.233
1962    54     2.422     0.971     0.659     0.365     0.193     0.233
1962    55     2.422     0.971     0.659     0.365     0.193     0.233
1963    12     0.000     0.000     0.000     0.000     0.000     0.000
1963    13     0.000     0.000     0.000     0.000     0.000     0.000
1963    14     0.000     0.000     0.000     0.000     0.000     0.000
1963    15     0.000     0.000     0.000     0.000     0.000     0.000
1963    16     0.003     0.003     0.000     0.000     0.000     0.000
1963    17     0.016     0.016     0.000     0.000     0.000     0.000
1963    18     0.063     0.060     0.003     0.000     0.000     0.000
1963    19     0.161     0.147     0.013     0.001     0.000     0.000
1963    20     0.307     0.266     0.038     0.003     0.000     0.000
1963    21     0.481     0.390     0.080     0.010     0.001     0.000
1963    22     0.669     0.506     0.136     0.023     0.003     0.000
1963    23     0.858     0.607     0.199     0.043     0.008     0.001
1963    24     1.041     0.693     0.261     0.067     0.016     0.004
1963    25     1.217     0.764     0.323     0.095     0.026     0.008
1963    26     1.380     0.820     0.381     0.124     0.038     0.016
1963    27     1.528     0.863     0.433     0.153     0.052     0.027
1963    28     1.662     0.895     0.479     0.181     0.067     0.040
1963    29     1.782     0.918     0.519     0.208     0.083     0.055
1963    30     1.890     0.935     0.551     0.233     0.098     0.073
1963    31     1.986     0.948     0.578     0.256     0.112     0.093
1963    32     2.070     0.957     0.599     0.276     0.125     0.112
1963    33     2.144     0.965     0.616     0.294     0.137     0.131
1963    34     2.207     0.970     0.631     0.309     0.148     0.149
1963    35     2.261     0.975     0.642     0.322     0.158     0.164
1963    36     2.308     0.979     0.652     0.333     0.166     0.179
1963    37     2.348     0.982     0.660     0.342     0.173     0.191
1963    38     2.381     0.985     0.666     0.350     0.178     0.203
1963    39     2.409     0.987     0.670     0.356     0.183     0.212
1963    40     2.430     0.988     0.674     0.361     0.187     0.221
1963    41     2.447     0.990     0.676     0.364     0.190     0.227
1963    42     2.459     0.990     0.678     0.366     0.192     0.232
1963    43     2.467     0.991     0.679     0.368     0.193     0.235
1963    44     2.472     0.991     0.680     0.369     0.194     0.238
1963    45     2.475     0.992     0.680     0.370     0.195     0.239
1963    46     2.477     0.992     0.680     0.370     0.195     0.240
1963    47     2.477     0.992     0.680     0.370     0.195     0.240
1963    48     2.477     0.992     0.680     0.370     0.195     0.240
1963    49     2.477     0.992     0.680     0.370     0.195     0.240
1963    50     2.477     0.992     0.680     0.370     0.195     0.240
1963    51     2.477     0.992     0.680     0.370     0.195     0.240
1963    52     2.477     0.992     0.680     0.370     0.195     0.240
1963    53     2.477     0.992     0.680     0.370     0.195     0.240
1963    54     2.477     0.992     0.680     0.370     0.195     0.240
1963    55     2.477     0.992     0.680     0.370     0.195     0.240
1964    12     0.000     0.000     0.000     0.000     0.000     0.000
1964    13     0.000     0.000     0.000     0.000     0.000     0.000
1964    14     0.000     0.000     0.000     0.000     0.000     0.000
1964    15     0.000     0.000     0.000     0.000     0.000     0.000
1964    16     0.003     0.003     0.000     0.000     0.000     0.000
1964    17     0.016     0.016     0.000     0.000     0.000     0.000
1964    18     0.061     0.058     0.003     0.000     0.000     0.000
1964    19     0.162     0.148     0.014     0.001     0.000     0.000
1964    20     0.319     0.273     0.042     0.004     0.000     0.000
1964    21     0.502     0.404     0.086     0.011     0.001     0.000
1964    22     0.689     0.521     0.141     0.024     0.003     0.000
1964    23     0.873     0.617     0.203     0.043     0.008     0.002
1964    24     1.054     0.699     0.268     0.068     0.015     0.004
1964    25     1.224     0.765     0.330     0.095     0.026     0.008
1964    26     1.383     0.819     0.388     0.123     0.038     0.015
1964    27     1.530     0.861     0.440     0.152     0.051     0.026
1964    28     1.663     0.893     0.487     0.179     0.066     0.039
1964    29     1.782     0.916     0.526     0.205     0.080     0.054
1964    30     1.889     0.934     0.560     0.229     0.094     0.072
1964    31     1.986     0.948     0.588     0.251     0.109     0.091
1964    32     2.072     0.957     0.609     0.272     0.122     0.112
1964    33     2.146     0.964     0.627     0.289     0.133     0.132
1964    34     2.210     0.970     0.642     0.304     0.144     0.151
1964    35     2.266     0.975     0.654     0.317     0.153     0.168
1964    36     2.313     0.979     0.663     0.328     0.161     0.182
1964    37     2.353     0.982     0.670     0.337     0.168     0.196
1964    38     2.386     0.985     0.676     0.345     0.173     0.208
1964    39     2.413     0.987     0.680     0.350     0.178     0.218
1964    40     2.435     0.988     0.684     0.355     0.182     0.225
1964    41     2.451     0.989     0.686     0.359     0.185     0.232
1964    42     2.463     0.990     0.688     0.361     0.187     0.237
1964    43     2.471     0.991     0.689     0.363     0.189     0.240
1964    44     2.476     0.991     0.690     0.364     0.190     0.243
1964    45     2.480     0.991     0.690     0.364     0.190     0.244
1964    46     2.481     0.991     0.690     0.364     0.190     0.245
1964    47     2.482     0.991     0.690     0.364     0.190     0.245
1964    48     2.482     0.991     0.690     0.365     0.190     0.245
1964    49     2.482     0.991     0.690     0.365     0.190     0.245
1964    50     2.482     0.991     0.690     0.365     0.190     0.245
1964    51     2.482     0.991     0.690     0.365     0.190     0.245
1964    52     2.482     0.991     0.690     0.365     0.190     0.245
1964    53     2.482     0.991     0.690     0.365     0.190     0.245
1964    54     2.482     0.991     0.690     0.365     0.190     0.245
1964    55     2.482     0.991     0.690     0.365     0.190     0.245
1965    12     0.000     0.000     0.000     0.000     0.000     0.000
1965    13     0.000     0.000     0.000     0.000     0.000     0.000
1965    14     0.000     0.000     0.000     0.000     0.000     0.000
1965    15     0.000     0.000     0.000     0.000     0.000     0.000
1965    16     0.003     0.003     0.000     0.000     0.000     0.000
1965    17     0.017     0.016     0.000     0.000     0.000     0.000
1965    18     0.064     0.061     0.003     0.000     0.000     0.000
1965    19     0.166     0.151     0.014     0.001     0.000     0.000
1965    20     0.328     0.280     0.044     0.004     0.000     0.000
1965    21     0.517     0.412     0.092     0.012     0.002     0.000
1965    22     0.710     0.529     0.151     0.026     0.004     0.000
1965    23     0.897     0.626     0.215     0.046     0.009     0.001
1965    24     1.075     0.706     0.279     0.070     0.016     0.004
1965    25     1.245     0.772     0.342     0.097     0.026     0.008
1965    26     1.404     0.824     0.402     0.126     0.038     0.015
1965    27     1.550     0.866     0.455     0.154     0.052     0.024
1965    28     1.682     0.898     0.502     0.181     0.065     0.037
1965    29     1.800     0.922     0.541     0.207     0.079     0.051
1965    30     1.905     0.940     0.575     0.230     0.093     0.067
1965    31     1.999     0.953     0.602     0.252     0.107     0.085
1965    32     2.084     0.963     0.624     0.272     0.120     0.104
1965    33     2.157     0.970     0.642     0.290     0.132     0.124
1965    34     2.221     0.976     0.656     0.305     0.143     0.142
1965    35     2.276     0.981     0.667     0.317     0.152     0.160
1965    36     2.322     0.985     0.676     0.327     0.160     0.175
1965    37     2.361     0.988     0.683     0.335     0.167     0.188
1965    38     2.393     0.990     0.688     0.342     0.172     0.200
1965    39     2.419     0.992     0.693     0.348     0.177     0.210
1965    40     2.440     0.994     0.695     0.352     0.181     0.218
1965    41     2.456     0.995     0.698     0.356     0.184     0.224
1965    42     2.468     0.996     0.699     0.358     0.186     0.229
1965    43     2.475     0.997     0.701     0.359     0.187     0.232
1965    44     2.480     0.997     0.701     0.360     0.188     0.234
1965    45     2.483     0.997     0.701     0.360     0.188     0.235
1965    46     2.484     0.997     0.701     0.361     0.188     0.236
1965    47     2.484     0.997     0.702     0.361     0.188     0.236
1965    48     2.485     0.997     0.702     0.361     0.188     0.236
1965    49     2.485     0.997     0.702     0.361     0.188     0.236
1965    50     2.485     0.997     0.702     0.361     0.188     0.237
1965    51     2.485     0.997     0.702     0.361     0.188     0.237
1965    52     2.485     0.997     0.702     0.361     0.188     0.237
1965    53     2.485     0.997     0.702     0.361     0.188     0.237
1965    54     2.485     0.997     0.702     0.361     0.188     0.237
1965    55     2.485     0.997     0.702     0.361     0.188     0.237
1966    12     0.000     0.000     0.000     0.000     0.000     0.000
1966    13     0.000     0.000     0.000     0.000     0.000     0.000
1966    14     0.000     0.000     0.000     0.000     0.000     0.000
1966    15     0.000     0.000     0.000     0.000     0.000     0.000
1966    16     0.002     0.002     0.000     0.000     0.000     0.000
1966    17     0.014     0.014     0.000     0.000     0.000     0.000
1966    18     0.057     0.054     0.003     0.000     0.000     0.000
1966    19     0.157     0.142     0.014     0.001     0.000     0.000
1966    20     0.315     0.269     0.042     0.003     0.000     0.000
1966    21     0.505     0.401     0.090     0.012     0.001     0.000
1966    22     0.698     0.515     0.151     0.028     0.004     0.000
1966    23     0.886     0.610     0.218     0.049     0.009     0.001
1966    24     1.066     0.690     0.284     0.073     0.016     0.003
1966    25     1.232     0.754     0.346     0.100     0.026     0.007
1966    26     1.388     0.805     0.404     0.129     0.037     0.013
1966    27     1.532     0.846     0.458     0.157     0.050     0.021
1966    28     1.662     0.877     0.506     0.185     0.063     0.031
1966    29     1.776     0.900     0.546     0.210     0.076     0.043
1966    30     1.878     0.918     0.579     0.234     0.090     0.056
1966    31     1.968     0.931     0.607     0.256     0.103     0.071
1966    32     2.048     0.941     0.629     0.276     0.115     0.087
1966    33     2.118     0.948     0.647     0.294     0.127     0.103
1966    34     2.180     0.953     0.661     0.309     0.137     0.120
1966    35     2.233     0.958     0.673     0.322     0.147     0.135
1966    36     2.278     0.961     0.681     0.332     0.155     0.149
1966    37     2.316     0.964     0.688     0.341     0.162     0.161
1966    38     2.346     0.967     0.693     0.348     0.168     0.171
1966    39     2.370     0.968     0.697     0.353     0.172     0.179
1966    40     2.389     0.970     0.700     0.357     0.175     0.186
1966    41     2.402     0.971     0.702     0.360     0.178     0.191
1966    42     2.411     0.972     0.704     0.361     0.179     0.195
1966    43     2.416     0.972     0.704     0.363     0.180     0.197
1966    44     2.419     0.972     0.705     0.363     0.181     0.199
1966    45     2.421     0.973     0.705     0.364     0.181     0.199
1966    46     2.422     0.973     0.705     0.364     0.181     0.200
1966    47     2.422     0.973     0.705     0.364     0.181     0.200
1966    48     2.423     0.973     0.705     0.364     0.181     0.200
1966    49     2.423     0.973     0.705     0.364     0.181     0.200
1966    50     2.423     0.973     0.705     0.364     0.181     0.200
